accommodationId,hostId,name,description,listingUrl,neighborhoodOverview,accommodates,location,bathrooms,bathroomsText,bedrooms,beds,instantBookable,reviewsPerMonth,latitude,longitude,propertyTypeId,roomTypeId,lastUpdated
32122537,176358180,Joe and Aggies,"Family home, in an idlic relaxing setting. Close to Narin beach, Nairn and Portnoo golf club and local nature walks. Ideal way to explore the Wild Atlantic way.<br />Joe and Aggie's accommodation have three private bedrooms - 2 double and 1 triple (1 double bed & 1 single bed), with one shared bathroom and a common living area. <br />The price quoted for your stay at Joe and Aggie's is per a room. <br />Group booking is available, please contact host for more information.",https://www.airbnb.com/rooms/32122537,,2,Donegal,,1 bath,3,4,true,,54.77395,-8.40732,37,5,2020-10-19
14208220,43563634,Luxurious Appartment DUBLIN CITY CENTER,"Mon logement est proche de Enjoy Dublin in style!  Spacious, quiet, luminous, brand new luxury apartment walking distance from city centre.<br />Huge living room, terrace & kitchen.<br />Questions? I reply in 2h or less.<br />. Vous apprécierez mon logement pour -Best brunch in Dublin for sunny day: Herbstreet terrace - can't prebook<br />-Best brunch in Dublin for grey/rainy day: Odessa club bar floor - prebook<br />-Best afternoon teas: Atrium lounge and Westbury (this one's got great art too) - <br />(tip: no need to order 45eur hightea, if you just want to chill, just show up and order regular tea to enjoy the 5stars setting and service.)<br />-Best Irish restaurant: The winding stair - prebook reccomended<br />-Best Italian restaurant: Manifesto (Lobster Spaguetti is tops) - prebook<br />-Best Pizza: Paulie's Neapolitan oven style & great funky music - usually no need to book. Mon logement est parfait pour les couples.",https://www.airbnb.com/rooms/14208220,,2,Dublin,,2 baths,1,1,false,0.04,53.35081,-6.23827,37,5,2020-10-21
23751430,59920509,"Real City Center, New Renovation, Cozy and Modern","Heart of Dublin, stone throw away from landmark the Spire.<br />Ideal for couple or small family, sleeps max 4 adults plus a cot/crib(on request).<br />1 bedroom and 1 living room(can be converted into bedroom) both lockable. <br />Toilet and kitchen are not in bedroom or living room.<br />Renovated in Feb 2018. Everything is new. 49 inch 4k Smart TV, HD channels, 360mb broadband(fastest in Ireland), Netflix and instant unlimited hot shower.<br />Double glaze windows facing street on second floor, moderate city noise.<br /><br /><b>The space</b><br />This is a cosy one bed room apartment in a very secure apartment building in Dublin city center. Can be used as two bedroom with living room converted.<br /><br />It has one bed room equipped with double size bed, 3 doors wardrobe with mirrors, bedside cabinet, numbers of lights and lockable door with key.<br /><br />The living room has a full TV bench set, 49 inch Smart 4k LG TV, three seater sofa and study desk. The living room can be us",https://www.airbnb.com/rooms/23751430,"Located at the heart of Dublin north city center but away from main street and noisy pubs. Cosy and comfortable.<br />O'Connell street and the Spire on it is considered center of Dublin, and it is the communication hub of all public transport including bus, airport express bus, tour bus, taxi, LUAS(tram). This apartment is just off O'Connell street. <br />""Chinatown"" Parnell Street is just around the corner. Plenty of options for food and drinks within 300 meters range.<br />The area is also full of pubs and venues for night life, including some popular traditional pub and casinos opens 24/7.<br />Or like most of guests, you might want to walk to the Temple Bar street, which is only 15 mins walk.<br /><br />You are a stone throw away from all the famous Dublin tourist spots in city center, I am not going to list all of them or this will become a Dublin tour guide. :)",4,Dublin,,1 bath,1,2,false,4.53,53.35169,-6.25704,37,5,2020-10-21
15114011,13886680,"Beautiful, large, seaside home with ocean views","The house is close to a beautiful blue flag beach, links golf course, traditional Irish pub, the hills of Donegal and has great views. You’ll love the cosiness with an open fire, the large well appointed kitchen, the comfy beds, and the setting. The house is good for couples, solo adventurers, families, and groups.<br /><br /><b>Guest access</b><br />The whole property including the private patio at the back of the property.",https://www.airbnb.com/rooms/15114011,,6,Donegal,,4 baths,3,4,false,0.27,54.83778,-8.44203,37,5,2020-10-24
12202681,65607227,Apartment to yourself.,"This top floor one bedroom apartment is in a safe, gated complex. It is located in Mountjoy square, right in the Centre of Dublin. Main picture above view from balcony.<br /><br /><b>The space</b><br />The apartment has one bedroom with a double bed, a kitchen/living/dining area (with a small balcony) and a bathroom with a shower and bath.<br />You will have to walk up stairs to get to the apartment, there is no elevator.",https://www.airbnb.com/rooms/12202681,,2,Dublin,,1 bath,1,1,false,0.30,53.35517,-6.25582,37,5,2020-10-21
13523578,77553923,2 Bedroom Townhouse with Courtyard and Parking,"My place is close to Italian Restaurant Da Mimmo, Aldi , Costcutter, Cusacks Bar, Croke Park, Fairview Park, Royal Canal, Connolly Station, Busaras, LUAS, Dart, Dublin Bus, 3 Arena, East Point Business Park, IFSC, Post Office, Pharmacy, Off Licence, Fast Food Restaurants, Clontarf Seafront . You’ll love my place because of The proximity to the city centre . My place is good for couples, solo adventurers, business travellers, families (with kids), and big groups.",https://www.airbnb.com/rooms/13523578,,5,Dublin,,1 bath,2,3,false,,53.35713,-6.25163,37,5,2020-10-21
6580464,31659853,Eco Farm Holidays Apartment 3  Forestview,"Step out the door and you stand in a forest....  an organic farm in the unspoilt landscape of Donegal on the north western edge of the Blue Stack Mountains. We offer three self-contained holiday apartments and one en-suit room all with access to a beautiful airy courtyard area.<br /><br /><b>The space</b><br />This is a working farm set at the foot of the Blue Stack Mountains 2 miles away from Glenties. Pets i. e. Cats and dog share our living space although they are usually not in the apartment unless the guest allows them in. The apartments are part of the main farm house. Apartment 3 has a private entrance and direct access to a roofed courtyard area. It has one bedroom with a double bed.  a cot (free of charge) can be added  on request. An open plan living and kitchen area gives you independence. The Kitchen includes an oven, cooker, fridge and a microwave . Local produce and some organic dry goods are available on the farm, such as seasonal vegetables ,homemade bread and meat (bee",https://www.airbnb.com/rooms/6580464,"Glenties village is just 2 miles away. It's famous for it's navy poet Patrick McGill, won several times the tidy towns award and has all amenities. <br />Glen Tavern about 7 km east is famous for its traditional music nights mainly at weekends ,specially last Saturday of the month ,all musicians welcome<br /><br />County Donegal offers stunning attractions such as the Glenveagh NP, Slieve League - Europe's highest sea cliffs, several coastal and mountain walks, an outdoor folk museum, great diving spots, horse riding, salmon fishing and beautiful remote beaches to wind down or go surfing, diving or sea kayaking. We can help with arrangements.",2,Donegal,,1 bath,1,1,true,2.53,54.78197,-8.26296,37,5,2020-10-22
18765494,99725020,LUXURY APARTMENTS in the city centre 1,We have a number of luxury apartments in the same block in the city centre. The apartments have exactly the same layout/features and have only been recently renovated. Each apartment can host up to 4 guests. Ideally located within walking distance to a host of local amenities and sights including:<br /><br />Croke Park (10 mins walk)<br />Grafton street (15 mins walk)<br />Trinity college (15 mins walk)<br />Temple bar (10 mins walk)<br />Dublin airport (15 mins by taxi)<br />Mater & Temple street hospitals (3 mins walk),https://www.airbnb.com/rooms/18765494,,4,Dublin,,1 bath,1,1,true,0.05,53.35631,-6.26407,37,5,2020-10-21
15490755,99472805,Double bedroom Dublin 1,"A cozy room ideal for 1 person or couple, with lovely and young tenants in the perfect area, city centre of Dublin (D1) with all the shops 5 minuts of distance and bus stop and train station very closed.<br />Big kitchen and living room available for the guests and 2 bathroom available in the house.",https://www.airbnb.com/rooms/15490755,,2,Dublin,,2 baths,1,1,true,,53.35611,-6.25735,37,5,2020-10-21
40533223,23862807,Private Single Room in the City Center,"Located 10 min walking distance from O'Connell Street, where you can find the famous ""Spire of Dublin"" and public transport to any part of Dublin. There is a bus stop 3 minutes away from here and a tram station is 7 minutes.<br /><br />Other places close to us in a walking distance:<br /><br />15 min to Temple Bar<br />20 min to Trinity College / Phoenix Park<br />30 min Grafton Street / St. Patrick's Cathedral<br /><br />10 min to Tesco, Lidl and Aldi supermarkets + 2 shopping malls.<br /><br /><b>The space</b><br />The house has 3 bedrooms. My husband and I live in one, our friend in the second one and you will occupy the other.<br />There is a fully equipped kitchen and a cozy living room.<br />There is a washing machine, however we do not have a dryer.",https://www.airbnb.com/rooms/40533223,"At Smithfield Square you can find a variety of eating options in a quieter area.<br /><br />We are beside the Kings Inn Park, where you can find ""The Hungry Tree"", the tree that ate a bench.",1,Dublin,,1 bath,1,1,true,0.19,53.35074,-6.27357,37,5,2020-10-21
16983050,3146345,Light-filled large double bedroom in city centre,"Very large double bedroom in a modern & spacious apartment in Smithfield. Sun filled balcony with a panoramic view of Dublin. Centrally located, my place is close to many nice restaurants, local cafes, pubs, cinemas, museums, parks & shops. Walking distance from Temple Bar, Luas stop, train station & bus 747 which takes you straight to the airport. You’ll love my place because of its light & the relaxing atmosphere. It's ideal for couples, solo adventurers & business travellers.<br /><br /><b>The space</b><br />You'll have the main double bedroom to yourself while we'll stay in the second one.<br /><br /><b>Other things to note</b><br />TV is not connected to an aerial but there is a Chromecast plugged in to stream from your phone, tablet or laptop. You can use the Chromecast with the projector too.",https://www.airbnb.com/rooms/16983050,"- 15 minutes of a walk from Temple bar <br />- Facing the Law Society, very close from the Old Jameson Distillery, the National Museum of Ireland - Decorative Arts and History & Phoenix park, one of the largest city parks in Europe<br />- Jervis Shopping Centre, Fresh supermarket, Lighthouse cinema & lots of nice restaurants, local cafes & pubs on the doorstep",2,Dublin,,1 shared bath,1,1,true,0.30,53.34822,-6.28232,37,5,2020-10-21
6672440,25768731,Large house on Wild Atlantic Way,"Teach Brid is in the heart of the Donegal Gaeltacht of Gweedore. Perfectly located on the northern reach of the Wild Atlantic Way for sea, mountains and all local amentites we have a comfortable, sizable house suitable for groups or large families.<br /><br /><b>The space</b><br />This is a friendly, spacious, family house to unwind in after your day's activity. Comfortable sitting room, large dining room, kitchen/ breakfast room, sunny conservatory frontage and annexe with washing/drying machine. Five bedrooms. Travel Cot and High Chair. We will organise your arrival and orientation after booking to make things as easy as possible for you. All rooms have sinks; two are ensuite and there is a large shared bathroom and extra toilets. An info sheet will be in the kitchen to help you feel settled (heating, hot water, local amenities, etc.). Ample free parking.<br /><br /><b>Guest access</b><br />Guests have access to the whole house but are expected to respect the personal nature of the c",https://www.airbnb.com/rooms/6672440,"From here you are minutes away from the unspoilt natural surroundings of NW Donegal. Minutes from miles of unspoilt beaches; minutes from stunning mountain walks and views. Glenveagh National Park 30 minutes. Local grocery store 2 minutes and other shops (supermarket, chemist, gift store, etc.) in Bunbeg 10 minutes. Ferry boat to Gola and Tory Islands daily. Fishing trips from Bunbeg harbour. 'Genesis' Beauty and Hair Salon is literally next door. Nearby Leo's Tavern (home of Clannad and Enya) has nightly live music and serves superb food. A full list of local services will be on your info sheet.",11,Donegal,,3 baths,5,6,false,0.56,55.03586,-8.25533,37,5,2020-10-21
30545547,123745971,CITY CENTRE-LAVISH-SPENCER DOCK 2BR-2BA APT,"**** PLEASE CROSS CHECK THE AVAILABILITY OF THE APARTMENT BEFORE SENDING THE BOOKING REQUESTS*****<br /><br />These new Spencer Dock Apartments are setting new standards in urban living. The apartments are superbly designed. They are located in one of the largest individual residential city centre developments in Europe and have won awards for its architectural design and its garden design.<br /><br /><b>The space</b><br />The living room is bright and spacious . Kitchen is fully furnished with all the required amenities. The apartment can comfortably sleeps 4 people with 2 double beds in each bedroom.<br /><br />The bathroom is spacious and has bathtub with shower head.<br /><br />Features: •Personal meet and greet•24 hour back up service•Welcome pack•One Bathroom•Video entry phone•Internet access•Lifts•Weekly maid service available•TV, CD and Stereo•Parking available (At the additional cost)•Lifts.<br /><br />Directions<br /><br />Driving…..From Trinity College proceed along Nassau S",https://www.airbnb.com/rooms/30545547,"Positioned next to the IFSC, the new Convention Center and the 02 concert venue, it is surrounded by fashionable restaurants, bars and shops and an expansive linear park. It has direct access to the south side of the city via the New Macken St Bridge. It is well serviced by rail, bus, airlink [to the airport] and water taxis. This is an ideal corporate base. Underground parking, 24 hour CCTV coverage and concierge service aims to offer residents maximum convenience and comfort.",4,Dublin,,2 baths,2,2,false,0.06,53.34864,-6.24589,37,5,2020-10-21
37962744,60388036,Small Double Room Close to City Centre,"This bright spacious house is situated within walking distance of the city centre in Northstrand/Fairview. We are approximately a 20 minute drive from the airport and a 4 minute drive from Connelly Rail Station. There is a main bus route located right by the house making it very easy to get around. You can get to the city centre in 10 minutes by bus or 20/25 minutes by walking. The 3 arena and Croke Park are just around the corner.<br /><br /><b>Guest access</b><br />The kitchen and dining area in the morning, this is a communal area shared with Simon and myslef so please leave the kitchen as you found it. There is a downstairs bathroom and a back garden. Great fast WIFI.",https://www.airbnb.com/rooms/37962744,,2,Dublin,,1.5 shared baths,1,1,true,0.29,53.36038,-6.24029,37,5,2020-10-21
26745549,12688054,Spacious Penthouse. Best Location,"A centered and spacious penthouse, overlooking Dublin. Beautiful and modernly decorated, full of light during the day, and also includes a large balcony. <br />The apartment and the bedroom are huge, and also include a massive balcony to enjoy Dublin's amazing summer light!  <br /><br />Best location in town. Guaranteed.<br /><br /><b>The space</b><br />The apartment is located on the 5th floor in the middle of the city center. It has two large bathrooms both equipped with bath and shower and a fully equipped kitchen. <br />Guests will be able to access all areas of the house as well as enjoy our beautiful terrace which overlooks Dublin.<br /><br /><b>Guest access</b><br />The place is suitable for couple and individuals. <br />It is on the 5th floor or a building with no elevator so please bare that in mind.<br /><br /><b>Other things to note</b><br />No elevator",https://www.airbnb.com/rooms/26745549,"The apartment is located at one of the coolest streets in town, surrounded by amazing restaurants, coffee shops, pubs, unique & organic food markets, designer boutiques and vintage shops. The place is also 2 min walk from Henry st. (the main shopping street in Dublin), 8 min walk from Temple Bar, and 5 min walk from the bus station and the Luas (metro)",4,Dublin,,2 baths,2,1,true,0.11,53.34893,-6.26998,37,5,2020-10-21
34800427,261939475,The Malton Suite-Historic City Centre Apartment,"This beautiful 2 bedroom apartment is a wonderful opportunity to experience Georgian Dublin in all its splendour. The living rooms are filled with light from the large Georgian windows, with detailed cornicing adding an air of formal refinement to the rooms. The comfortable furnishings give the place a homely feel, making it a magnificent setting to relax and enjoy your stay in Dublin.<br /><br /><b>The space</b><br />This building was first constructed in 1755 and has just been totally refurbished.  This apartment is a fantastic mix of beautiful Georgian architecture while having all the modern conveniences available<br /><br /><b>Guest access</b><br />You will have access to the full apartment and common areas of the building",https://www.airbnb.com/rooms/34800427,"The Henrietta Suites are located on Henrietta Street, right in the heart of the city and just a 10 minute walk to Trinity College and Temple Bar. The shopping district of Henry Street is just around the corner and there are excellent restaurants such as The Winding Stair nearby. It's central location makes it an ideal place to explore the city while staying in one of Dublin's finest examples of Georgian living.",6,Dublin,,2 baths,2,4,true,0.75,53.35305,-6.27028,37,5,2020-10-21
44938429,36889402,Cruit Island view house,"Situated in Kincasslagh, in Donegal, our house has garden views. The beach can be seen from the front windows, and is a 2 min walk. The accommodation is 9 km from the shopping town of Dungloe , and 8 km from Donegal airport. Guests benefit from complimentary WiFi and private parking on site. Downstairs is spacious with a living room connected to a well-equipped kitchen and a sunroom. Downstairs is a bedroom with en suite shower room. Upstairs are two more double bedrooms and a bathroom.<br /><br /><b>The space</b><br />The key features of the place are the comfortable spacious accommodation surrounded by beautiful coastal scenery. At the end of the day, sit and relax in the sunroom looking out over the beautiful view of Keadue Strand as the sun sets.<br /><br /><b>Guest access</b><br />A key safe is mounted on the frame of the back door.",https://www.airbnb.com/rooms/44938429,"The house is situated in Belcruit overlooking the beach, and is close to a bridge connecting Cruit Island to the mainland. <br />A very scenic 9-hole golf links is located at the far end of Cruit Island. <br />There are several beautiful beaches within easy walking distance. Venturing a little further will take you to the popular Carrickfin beach (8 km away), a blueflag beach next to Donegal Airport.<br />Carey's Viking House hotel is a 5 minute walk from the house. They have live music on a saturday evening, alternating traditional with pop. <br />A few basic provisions can be purchased in the nearest village Kincasslagh, 1 mile north. The main shopping town is Dungloe, a 15 minute drive away, which has large Supervalu, Aldi, Lidl and Cope supermarkets.<br />Belcruit is part of the Gaeltacht area of the Rosses in Country Donegal, and you may hear Irish spoken locally.",6,Donegal,,2 baths,3,3,false,1.80,55.01372,-8.4042,37,5,2020-10-21
44319960,357188761,Bunk bed 2 minutes from Temple Bar (male),"Flat very central, with 2 shared bedrooms, bedroom 1 for female and second for male. You will be near from many popular places in Dublin like Temple bar, Spire and Trinity College, also Grafton Street which is very known as well. The flat is occupied by other guests from different countries. If you want to be in town that's the place for you.",https://www.airbnb.com/rooms/44319960,,1,Dublin,,1 shared bath,1,4,true,3.41,53.34753,-6.26915,37,5,2020-10-21
41202091,170049447,AMAZING LOCATION IN MIDDLE OF CITY CENTRE,"This spacious apartment is a stroll away from the charming O'Connel area of the city. With a host of restaurants and shopping available at the door step, guests staying here will not fall of choice.<br /><br />The apartment has all modern comforts. From crisp linen to soft towels you will feel at home. The fully fitted & equipped kitchen ensures that you can make from cup of tea to a full meal.<br /><br />If you need assistance, our guest relation executives are always there 24/7",https://www.airbnb.com/rooms/41202091,,6,Dublin,,1 bath,2,2,false,0.12,53.35383,-6.26601,37,5,2020-10-21
9722299,21647384,Bright & Modern Ground Floor Duplex,"This duplex apartment is on the ground floor of a secure apartment block. Less than a 15 minute walk to the city center & a 10 minute walk to major transport stations, whether heading into the city or to Dublin's scenic surroundings- this is perfect!<br /><br /><b>The space</b><br />This space offers all you could need, security, comfort and convenience.<br />Large, open plan grand floor, 50"" flatscreen, underfloor heating, well equipped kitchen , spiralling staircase,exterior wall made exclusively of 8 windows, large bedroom, two massive wardrobes, washing machine, large bathroom with bath/shower. We also have our own secure parking space.<br /><br /><b>Guest access</b><br />You will have access to entire apartment, patio, shared back yard( smokers can use here) & commonage green areas",https://www.airbnb.com/rooms/9722299,"Located in East Wall, just on the North side of the city, you are very close to the main financial, cultural and shopping districts. There are also supermarkets (Tesco & Aldi) an easy walk from the apartment.",2,Dublin,,1 bath,1,1,false,0.02,53.35613,-6.24005,37,5,2020-10-21
36797053,228862428,Swuite City Centre Apart-Hotel,"So, what’s the big draw? Apart from our city centre location and awesome staff? You will enjoy your own private en suite room with excess to our cafe and all other onsite amenities. We are located in Smithfield/Grangegorman which is an area that is just bustling with good food, pubs and markets. Smithfield Square with the Jameson Distillery, Phoenix Park and the Cobblestone on our doorstep, what’s not to like?",https://www.airbnb.com/rooms/36797053,,2,Dublin,,1 private bath,1,1,false,0.14,53.35268,-6.28105,38,5,2020-10-21
13757779,22409907,Perfect City Centre Room,"This place is close to Everything! O'Connell street is a 3 minute walk, while Temple Bar, the GPO and Trinity college are within ten minutes on foot.  <br /><br />The room itself is very spacious and open, with a double bed. The wardrobe and drawers are all yours and it's on the ground floor. You're welcome to use the kitchen and all the utensils as you wish.<br /><br />We can arrange parking with notice ahead. There is also free parking that is a 3 minute walk away.",https://www.airbnb.com/rooms/13757779,,2,Dublin,,1 private bath,1,1,true,0.10,53.35581,-6.25689,38,5,2020-10-21
18866980,131448984,Ard na Mara Meenagowna Burtonport,"Detached 3 bedroomed house sleeping up to 8 guests.  2 downstairs double bedrooms with an extra single in one of the rooms; upstairs another double with a further extra single. Fully equipped kitchen including washing machine, dryer, microwave, dishwasher, outdoor drying line; living room with open fire; dining room; bathroom with enclosed shower unit. Towels and bedding   supplied free of charge.  Welcome pack of turf supplied free.   Close to Dungloe, Kincasslagh, Carrickfin Airport<br /><br /><b>The space</b><br />BBQ, patio furniture and chiminea provided.  Private track up to the house, woodland setting, mountain views and nearby famous beaches.<br /><br /><b>Guest access</b><br />Guests have access to the whole house and surrounding woodlands.<br /><br /><b>Other things to note</b><br />A cleaning fee of €80 is charged per stay",https://www.airbnb.com/rooms/18866980,"Our house is at the end of a private track and overlooks surrounding woodlands.  The area is quiet and peaceful with fabulous mountain views and close to many beautiful beaches.  Ideal for walking, cycling and outdoor activities.  Music pubs, restaurants, crafts and markets are located nearby in Burtonport, Dungloe and Kincasslagh with many places of interest reached within a short drive.  An ideal place to relax and unwind.",8,Donegal,,1 bath,3,5,true,0.32,54.99742,-8.44347,38,5,2020-10-21
28250353,213368960,Perfect location for Tourism heart of Dublin City,"Bright and cozy modern apartment located in the heart of Dublin City Centre.<br /><br />- A double bedroom with a double bed and a large wardobe. <br />- Spacious living room area with a dining table, couches, large smart television and WiFi. <br />- Fully equipped kitchen with laundry facilities including dryer. <br /><br />*  2 minutes from Connolly train station, Busaras station and the luas line.<br /> * 5 minute walk from the Spire O´Connell Street.<br />* International Financial Services Centre 5 minute walking distance.<br /><br /><b>The space</b><br />Our apartment is located very centrally but also slightly divided from the busiest streets of Dublin City Centre which makes it convenient and also comfortable. <br />Walking distances from all of the centres attractions and also located within few minutes of the city's biggest bus station, train station and luas tram line for those wishing to travel further.<br />*Temple Bar is a 15 minute enjoyable walk away from the apartment.<",https://www.airbnb.com/rooms/28250353,"Our neighborhood is urban styled with quite a mixed community of professionals, students, tourists and some families. <br />There are four supermarkets and some convenience stores located on the street in front of us. There are also some lovely restaurants and some typical traditional Irish pubs with live traditional music.",2,Dublin,,1 shared bath,1,1,true,3.10,53.35244,-6.25427,38,5,2020-10-21
35085606,260461252,Down town 1BR Apartment!,"1 bedroom apartment with everything you need, In city centre, Fast wifi, I provide instant coffee and a selection of tea. 2 minute walk to nightlife<br /><br /><b>The space</b><br />You will have full access to the whole apartment. There is a bedroom, a bathroom, a fully equipped kitchen with an adjoining large dining and sitting room. The apartment is yours for the duration of your stay , so you can get as comfortable as you like. Make yourself feel right at home.<br /><br />This modern apartment has everything you need for a fantastic time in Dublin. It is the perfect place for you to spend your holiday. Consider your accommodation worries non existent when you book my place to stay.<br /><br />The bed room is a master bedroom . It has good vibes coming at you from every direction. The room has a large wardrobe, where you and your guests can store all your stuff comfortably. It has a double bed and a large window that lets in lots of light on sunny days. It has a bedside locker and a",https://www.airbnb.com/rooms/35085606,"The north inner city is a fabulous part of Dublin as it is one of the busier parts of the city. Hundreds of local pubs, many infamous around the locality and plenty of historic drinking spot for many famous people throughout the countries long history. The food around the city centre is pretty good also, depending on where you go, I can recommend hundreds of good places near my apartment. If you are into traditional Irish food , there is a classic Irish take away beside practically every pub. Make sure you ask for extra salt and vinegar on your chips. The chippers usually do a great battered sausage and chips. This apartment is right in the heart of Dublin, the neighbourhood is busy but it is beautiful place to chill out, have a few drinks and enjoy the amazing Irish weather that we don't have everyday.",7,Dublin,,1 bath,1,2,false,0.34,53.35474,-6.26452,38,5,2020-10-21
3270860,10111642,O'Connell St Area Apt nr Trinity,"Lovely apartment on interesting street near great shopping, good pubs and cafés. Trinity College is a short walk as are O'Connell St. and Temple Bar. The Liffey is close too.<br /><br /><b>The space</b><br />Private 2 bed apartment, with a spacious living area and open plan kitchen. There's a small balcony that overlooks the street, a sunny communal garden and a bathroom with a tub.<br /><br /><b>Guest access</b><br />Shops, restaurants and tourist attractions nearby.<br /><br /><b>Other things to note</b><br />Cleaning fee to cover linen, kitchen and bathroom.",https://www.airbnb.com/rooms/3270860,"Located centrally near O'Connell Street, with easy access to pubs, restaurants and cafes. All major Irish tourist spots on your front door. Just a quick stroll to Trinity College, Grafton St and the Guinness Storehouse.",4,Dublin,,1 bath,2,2,false,0.27,53.35204,-6.26915,38,5,2020-10-21
20068563,125150723,Georgian Grand Apartment,"This Grand Apartment is located right in the heart of Dublin. With a massive living room and loads of space, this apartment is great for large groups of people who want to come and experience Dublin. It's 13 minutes from the beautiful Ha’Penny Bridge. Dublin’s premier shopping and entertaining district is very close – only a 15 minute walk. It's just the perfect location for a trip to Dublin!",https://www.airbnb.com/rooms/20068563,,10,Dublin,,1 bath,1,6,true,1.81,53.35072,-6.25541,38,5,2020-10-21
18459855,123566519,"The Village Way Apartments, Kincasslagh (Owey)",Ground Floor Apartment.<br /><br /><b>Guest access</b><br />Secret Garden with mature trees<br /><br /><b>Other things to note</b><br />This is a ground floor apartment.,https://www.airbnb.com/rooms/18459855,Village shop & post office next door. Village pub short walking distance. Fishing trips and kayaking available from nearby harbour.,2,Donegal,,1 bath,1,1,false,0.57,55.02709,-8.39138,38,5,2020-10-21
31817062,4026800,Spacious 1 bed Apartment in The Heart of Dublin,"Spacious and bright apartment in an ideal location. Just a stone's throw away from one of the most popular streets in Dublin, Henry Street. Whether you’re visiting Dublin for business, pleasure, or a little bit of both, my  apartment is the perfect place to stay.<br /><br /><b>The space</b><br />Spacious and bright apartment with all of the necessary amenities for a short break or extended stay - washing machine, good shower, comfortable beds, ample storage space, fully equipped kitchen, and strong WIFI.<br />The bathroom will be on your left hand side once you enter the apartment, equipped with a full sized bath and all the toiletries needed. <br />The bedroom is equipped with a bunk bed, the bottom bed is a standard double size, top one is single as well as with a lot of storage place and large windows to create a bright, airy feel.<br />The apartment also compromises an open plan living room - kitchen. <br /><br /><br /><br /><br />The apartment is professionally cleaned and all my ",https://www.airbnb.com/rooms/31817062,"Just 3 minutes by foot from historic O'Connell Street and Henry Street, this is the very heart of the city centre and the perfect location for anyone wishing to access public transport and explore Dublin and the wider country. <br /><br />Arriving to or from Dublin airport or Dublin port, you are also at the right side of the city, and just a 20 minute bus or taxi will take you to the main terminals.<br /><br />The most popular area in Dublin, Temple Bar is located only 15 min walk from the apartment. <br /><br />The apartment complex is surrounded by shopping malls, grocery stores and everything you might need on your vacation.",3,Dublin,,1 bath,1,2,false,2.42,53.35338,-6.26336,38,5,2020-10-21
36058680,135661579,Best Location City Centre in a Cozy Room,King Size bed with drawers on the side. The room has 2 large windows with blackout curtains and bright view.<br /><br />Shared bathroom with automatic hot water if required. Towels and shampoo will be provided if needed.<br /><br />(Check in: from 12pm -2pm or 8pm-10pm) Please ask in advance if you need a different check in time. <br /><br />The area is quiet (No parties and no additional host allowed) Unique location!  Many amenities are surrounding the building and it is just 3 minutes away from O'Connell st city centre.<br /><br /><b>The space</b><br />Spacious double room with King size bed + External shared bathroom.,https://www.airbnb.com/rooms/36058680,Cinema is located in front of the building.<br />Trinity College is just 7 min away.<br />O'Connell st city centre is just 2 min away.,2,Dublin,,1 shared bath,1,1,true,1.84,53.3503,-6.26603,38,5,2020-10-21
45652930,369617995,"Teach Mhathair Middletown, Gweedore, Co Donegal.","Fantastic island and sea views. Spacious bedrooms, hall, kitchen and bathroom.<br />Large laundry room with back access to drying area. <br />Dishwasher, electric hob, grill and oven, microwave, toaster.<br />Excellently situated for all amenities and activities.<br />Shops and public bars within walking distance.<br /><br /><b>The space</b><br />Bright and airy with spacious rooms.<br />Walking distance to pubs and shops.<br />Central in the heart off Gweedore.",https://www.airbnb.com/rooms/45652930,,8,Donegal,,1 bath,3,0,false,,55.07019,-8.29789,39,5,2020-10-21
8019732,10225838,Luxurious apartment in Spencer Dock,"Modern apartment in a quiet, secure neighbourhood, just a 15 minute walk from the city centre. You will have the apartment for yourself with one bedroom, one bathroom and a fully equipped kitchen. Wifi is available throughout the entire apartment.<br /><br /><b>The space</b><br />Very spacious apartment, modernly equipped with everything you need.<br /><br /><b>Guest access</b><br />It's a two bedroom apartment with two bathrooms. You will be able to access one bedroom and one bathroom.<br /><br /><b>Other things to note</b><br />Concierge service. Towels are provided. <br />I can give you tips for getting your way around in Dublin & share my favorite restaurant list with you.",https://www.airbnb.com/rooms/8019732,"Close to city center, 15 min walk. Grand Canal Dock is a 5 min walk.",2,Dublin,,1 bath,1,1,false,0.05,53.34954,-6.23822,39,5,2020-10-21
